game_id,shooting_result,num_shots,coi,mean_radius,std,threshold,skill_level
20250109-bc375d12-c4d9-4d60-99ee-fdce43858841,"[ShootingResult(nth=1, score=10.9, time=10.1, pointX=0.487058, pointY=0.494313, distance=2635, color='red'), ShootingResult(nth=2, score=5.6, time=12.0, pointX=0.580308, pointY=0.761316, distance=2640, color='green'), ShootingResult(nth=3, score=8.8, time=6.5, pointX=0.487588, pointY=0.390565, distance=2641, color='orange'), ShootingResult(nth=4, score=7.8, time=6.0, pointX=0.51927, pointY=0.338591, distance=2640, color='orange'), ShootingResult(nth=5, score=8.8, time=3.8, pointX=0.607883, pointY=0.497516, distance=2642, color='orange'), ShootingResult(nth=6, score=8.4, time=7.2, pointX=0.372481, pointY=0.512227, distance=2642, color='orange'), ShootingResult(nth=7, score=10.1, time=5.6, pointX=0.535921, pointY=0.523937, distance=2636, color='red'), ShootingResult(nth=8, score=8.3, time=5.2, pointX=0.626651, pointY=0.552013, distance=2641, color='orange'), ShootingResult(nth=9, score=9.2, time=6.0, pointX=0.580112, pointY=0.542603, distance=2641, color='red'), ShootingResult(nth=10, score=9.0, time=7.9, pointX=0.590088, pointY=0.533962, distance=2642, color='red')]",10,"[0.5580164999999999, 0.5180819999999999]",0.10561716436685323,"[0.07204297001928778, 0.10516061473864634]",0.03160969481103677,입문
20250109-088a0489-879c-4b30-a2be-dc53c0180ed6,"[ShootingResult(nth=1, score=10.2, time=21.7, pointX=0.459185, pointY=0.490467, distance=2604, color='red'), ShootingResult(nth=2, score=9.2, time=5.0, pointX=0.528576, pointY=0.417525, distance=2598, color='red'), ShootingResult(nth=3, score=9.1, time=4.4, pointX=0.513634, pointY=0.40854, distance=2603, color='red'), ShootingResult(nth=4, score=10.1, time=4.0, pointX=0.470528, pointY=0.468022, distance=2604, color='red'), ShootingResult(nth=5, score=7.9, time=3.5, pointX=0.439713, pointY=0.357669, distance=2604, color='orange'), ShootingResult(nth=6, score=9.8, time=16.2, pointX=0.526322, pointY=0.548749, distance=2606, color='red'), ShootingResult(nth=7, score=10.0, time=5.6, pointX=0.473008, pointY=0.460868, distance=2602, color='red'), ShootingResult(nth=8, score=9.4, time=6.6, pointX=0.445365, pointY=0.447704, distance=2602, color='red'), ShootingResult(nth=9, score=9.0, time=7.6, pointX=0.486634, pointY=0.597793, distance=2605, color='red'), ShootingResult(nth=10, score=9.7, time=6.9, pointX=0.459229, pointY=0.452062, distance=2600, color='red')]",10,"[0.47176799999999997, 0.456465]",0.05792472508435874,"[0.03083190087620288, 0.06538402555127668]",0.013050977471734906,입문
20250109-a4974e51-b3ba-483b-9aef-876ba0c470c7,"[ShootingResult(nth=1, score=4.6, time=1.7, pointX=0.39288, pointY=0.195781, distance=2641, color='blue'), ShootingResult(nth=2, score=8.6, time=13.8, pointX=0.384968, pointY=0.466701, distance=2644, color='orange'), ShootingResult(nth=3, score=5.6, time=8.9, pointX=0.725818, pointY=0.652117, distance=2641, color='green'), ShootingResult(nth=4, score=6.1, time=6.8, pointX=0.26193, pointY=0.426347, distance=2641, color='green'), ShootingResult(nth=5, score=9.3, time=18.9, pointX=0.579705, pointY=0.475228, distance=2640, color='red'), ShootingResult(nth=6, score=9.8, time=5.8, pointX=0.54121, pointY=0.539812, distance=2644, color='red'), ShootingResult(nth=7, score=3.1, time=9.5, pointX=0.803222, pointY=0.763333, distance=2640, color='blue'), ShootingResult(nth=8, score=7.4, time=6.2, pointX=0.638732, pointY=0.381076, distance=2636, color='orange'), ShootingResult(nth=9, score=5.5, time=4.7, pointX=0.60763, pointY=0.75893, distance=2640, color='green'), ShootingResult(nth=10, score=7.8, time=17.0, pointX=0.529971, pointY=0.343454, distance=2643, color='orange')]",10,"[0.5604575, 0.4709645]",0.20581736157936822,"[0.15568563703386384, 0.1730487868160017]",0.0923526678636242,입문
20250109-5bc323d1-ee1c-469d-a275-532d73d21809,"[ShootingResult(nth=1, score=10.6, time=4.0, pointX=0.527127, pointY=0.502733, distance=2588, color='red'), ShootingResult(nth=2, score=8.5, time=7.8, pointX=0.615351, pointY=0.45359, distance=2587, color='orange'), ShootingResult(nth=3, score=7.3, time=9.9, pointX=0.467767, pointY=0.316252, distance=2583, color='orange'), ShootingResult(nth=4, score=9.2, time=9.9, pointX=0.410714, pointY=0.506103, distance=2583, color='red'), ShootingResult(nth=5, score=10.5, time=8.1, pointX=0.502704, pointY=0.470722, distance=2580, color='red'), ShootingResult(nth=6, score=8.9, time=8.0, pointX=0.583317, pointY=0.441437, distance=2586, color='orange'), ShootingResult(nth=7, score=8.8, time=7.1, pointX=0.606074, pointY=0.467098, distance=2582, color='orange'), ShootingResult(nth=8, score=8.9, time=6.1, pointX=0.589767, pointY=0.452564, distance=2583, color='orange'), ShootingResult(nth=9, score=7.2, time=6.7, pointX=0.565806, pointY=0.322568, distance=2590, color='orange'), ShootingResult(nth=10, score=9.3, time=9.2, pointX=0.559828, pointY=0.445736, distance=2582, color='red')]",10,"[0.562817, 0.453077]",0.07384891340751443,"[0.06234097833889038, 0.06278502886365507]",0.019035631063456293,입문
20250109-aa1e5a0e-7ae9-4aa8-aeff-75849b1e08ab,"[ShootingResult(nth=1, score=9.9, time=6.4, pointX=0.551969, pointY=0.495697, distance=2605, color='red'), ShootingResult(nth=2, score=6.6, time=4.2, pointX=0.701011, pointY=0.40634, distance=2607, color='green'), ShootingResult(nth=3, score=9.0, time=7.6, pointX=0.403476, pointY=0.517621, distance=2601, color='red'), ShootingResult(nth=4, score=8.5, time=4.6, pointX=0.574628, pointY=0.601865, distance=2604, color='orange'), ShootingResult(nth=5, score=10.6, time=3.5, pointX=0.477596, pointY=0.489954, distance=2602, color='red'), ShootingResult(nth=6, score=9.6, time=3.7, pointX=0.565421, pointY=0.495753, distance=2604, color='red'), ShootingResult(nth=7, score=8.9, time=23.8, pointX=0.408382, pointY=0.447881, distance=2605, color='orange'), ShootingResult(nth=8, score=7.9, time=5.1, pointX=0.56117, pointY=0.357935, distance=2602, color='orange'), ShootingResult(nth=9, score=8.2, time=4.5, pointX=0.591359, pointY=0.397118, distance=2602, color='orange'), ShootingResult(nth=10, score=9.0, time=20.4, pointX=0.54401, pointY=0.412872, distance=2601, color='red')]",10,"[0.5565694999999999, 0.4689175]",0.09873637399399271,"[0.08415905931960029, 0.06816253469788223]",0.05003094703745738,입문
20250109-8a97191e-276d-4e83-b931-908bdd7d2515,"[ShootingResult(nth=1, score=10.1, time=5.5, pointX=0.545179, pointY=0.505845, distance=2602, color='red'), ShootingResult(nth=2, score=10.2, time=12.2, pointX=0.53853, pointY=0.510829, distance=2607, color='red'), ShootingResult(nth=3, score=9.4, time=8.3, pointX=0.467079, pointY=0.42949, distance=2602, color='red'), ShootingResult(nth=4, score=10.2, time=5.8, pointX=0.502119, pointY=0.542152, distance=2603, color='red'), ShootingResult(nth=5, score=9.6, time=3.9, pointX=0.567032, pointY=0.495873, distance=2603, color='red'), ShootingResult(nth=6, score=9.1, time=3.3, pointX=0.466999, pointY=0.589796, distance=2601, color='red'), ShootingResult(nth=7, score=10.0, time=3.0, pointX=0.483737, pointY=0.455564, distance=2605, color='red'), ShootingResult(nth=8, score=7.7, time=2.5, pointX=0.34125, pointY=0.444555, distance=2604, color='orange'), ShootingResult(nth=9, score=9.9, time=12.0, pointX=0.468307, pointY=0.456546, distance=2604, color='red'), ShootingResult(nth=10, score=9.0, time=10.7, pointX=0.592226, pointY=0.527706, distance=2604, color='red')]",10,"[0.492928, 0.5008589999999999]",0.07458540929342342,"[0.06715401193197619, 0.04744617225277504]",0.039347712930969385,입문
20250109-f0b48b2e-567e-4b23-9b20-2fc48f1dc4a7,"[ShootingResult(nth=1, score=9.9, time=6.9, pointX=0.540228, pointY=0.469788, distance=2581, color='red'), ShootingResult(nth=2, score=9.5, time=10.3, pointX=0.430316, pointY=0.51964, distance=2581, color='red'), ShootingResult(nth=3, score=6.9, time=12.5, pointX=0.327431, pointY=0.382166, distance=2588, color='green'), ShootingResult(nth=4, score=9.9, time=7.9, pointX=0.54064, pointY=0.464752, distance=2587, color='red'), ShootingResult(nth=5, score=8.5, time=7.4, pointX=0.598501, pointY=0.422101, distance=2583, color='orange'), ShootingResult(nth=6, score=8.5, time=9.2, pointX=0.377687, pointY=0.532292, distance=2584, color='orange'), ShootingResult(nth=7, score=8.8, time=6.8, pointX=0.47253, pointY=0.394503, distance=2586, color='orange'), ShootingResult(nth=8, score=9.6, time=5.7, pointX=0.51168, pointY=0.566888, distance=2583, color='red'), ShootingResult(nth=9, score=8.3, time=9.0, pointX=0.618433, pointY=0.434016, distance=2587, color='orange'), ShootingResult(nth=10, score=9.6, time=7.2, pointX=0.468787, pointY=0.438984, distance=2588, color='red')]",10,"[0.492105, 0.451868]",0.09539437817436605,"[0.08784423447221792, 0.05758863207613112]",0.050024664189968544,입문
20250109-56fd6352-1547-4060-a491-7d6455dd8900,"[ShootingResult(nth=1, score=8.3, time=11.4, pointX=0.375129, pointY=0.452795, distance=2640, color='orange'), ShootingResult(nth=2, score=9.1, time=14.0, pointX=0.421923, pointY=0.445526, distance=2635, color='red'), ShootingResult(nth=3, score=9.1, time=8.6, pointX=0.567376, pointY=0.433568, distance=2640, color='red'), ShootingResult(nth=4, score=8.5, time=7.4, pointX=0.466783, pointY=0.382629, distance=2641, color='orange'), ShootingResult(nth=5, score=8.9, time=7.2, pointX=0.553542, pointY=0.591345, distance=2640, color='orange'), ShootingResult(nth=6, score=9.5, time=7.1, pointX=0.574949, pointY=0.502143, distance=2641, color='red'), ShootingResult(nth=7, score=8.6, time=8.4, pointX=0.442151, pointY=0.395928, distance=2638, color='orange'), ShootingResult(nth=8, score=7.3, time=15.3, pointX=0.359791, pointY=0.61963, distance=2640, color='orange'), ShootingResult(nth=9, score=8.7, time=10.4, pointX=0.483975, pointY=0.615448, distance=2640, color='orange'), ShootingResult(nth=10, score=5.2, time=11.4, pointX=0.704537, pointY=0.710766, distance=2641, color='green')]",10,"[0.475379, 0.47746900000000003]",0.1339918286882048,"[0.10033174494764853, 0.10601080749414184]",0.062274004323610674,입문
20250109-97fecab4-e6c5-4a09-8c88-12778721536c,"[ShootingResult(nth=1, score=8.7, time=12.8, pointX=0.409023, pointY=0.573105, distance=2619, color='orange'), ShootingResult(nth=2, score=7.0, time=14.0, pointX=0.584044, pointY=0.683596, distance=2623, color='orange'), ShootingResult(nth=3, score=9.8, time=1.3, pointX=0.495567, pointY=0.557265, distance=2618, color='red'), ShootingResult(nth=4, score=8.2, time=1.3, pointX=0.481495, pointY=0.639483, distance=2621, color='orange'), ShootingResult(nth=5, score=6.2, time=1.2, pointX=0.376143, pointY=0.709952, distance=2625, color='green'), ShootingResult(nth=6, score=3.3, time=1.8, pointX=0.131231, pointY=0.634584, distance=2623, color='blue'), ShootingResult(nth=7, score=5.4, time=9.5, pointX=0.28024, pointY=0.682433, distance=2620, color='green'), ShootingResult(nth=8, score=9.8, time=1.2, pointX=0.451428, pointY=0.535277, distance=2623, color='red'), ShootingResult(nth=9, score=8.5, time=0.5, pointX=0.476663, pointY=0.624685, distance=2623, color='orange'), ShootingResult(nth=10, score=8.9, time=0.4, pointX=0.560685, pointY=0.582519, distance=2621, color='orange')]",10,"[0.4640455, 0.6296345000000001]",0.11688568790220802,"[0.12850721638526766, 0.05595812675465468]",0.02977109987742528,입문
20250109-8a6f3c93-5c4d-470f-9214-5a792dd344c9,"[ShootingResult(nth=1, score=9.4, time=6.3, pointX=0.491008, pointY=0.423133, distance=2551, color='red'), ShootingResult(nth=2, score=10.2, time=1.7, pointX=0.490811, pointY=0.460925, distance=2553, color='red'), ShootingResult(nth=3, score=8.8, time=1.9, pointX=0.500812, pointY=0.390595, distance=2552, color='orange'), ShootingResult(nth=4, score=9.3, time=1.4, pointX=0.486113, pointY=0.419348, distance=2550, color='red'), ShootingResult(nth=5, score=10.0, time=1.2, pointX=0.51123, pointY=0.454442, distance=2550, color='red'), ShootingResult(nth=6, score=10.1, time=1.3, pointX=0.527749, pointY=0.534178, distance=2552, color='red'), ShootingResult(nth=7, score=8.7, time=1.9, pointX=0.387522, pointY=0.495754, distance=2553, color='orange'), ShootingResult(nth=8, score=10.4, time=0.7, pointX=0.530523, pointY=0.488953, distance=2556, color='red'), ShootingResult(nth=9, score=10.9, time=0.6, pointX=0.511808, pointY=0.50367, distance=2550, color='red'), ShootingResult(nth=10, score=10.1, time=0.9, pointX=0.487767, pointY=0.542502, distance=2549, color='red')]",10,"[0.49591, 0.474939]",0.05493260672834743,"[0.0381701247051932, 0.04785915389975047]",0.02747096035511045,입문
20250109-1c8b5c98-6b0b-45c0-aeda-a267e1862b0c,"[ShootingResult(nth=1, score=9.2, time=32.9, pointX=0.590377, pointY=0.495126, distance=2575, color='red'), ShootingResult(nth=2, score=9.9, time=1.5, pointX=0.481065, pointY=0.451039, distance=2574, color='red'), ShootingResult(nth=3, score=8.9, time=1.1, pointX=0.502262, pointY=0.601263, distance=2575, color='orange'), ShootingResult(nth=4, score=9.9, time=0.7, pointX=0.460259, pointY=0.53286, distance=2575, color='red'), ShootingResult(nth=5, score=10.4, time=1.0, pointX=0.527218, pointY=0.520735, distance=2572, color='red'), ShootingResult(nth=6, score=9.7, time=1.0, pointX=0.54812, pointY=0.462237, distance=2573, color='red'), ShootingResult(nth=7, score=10.3, time=1.1, pointX=0.531761, pointY=0.479787, distance=2573, color='red'), ShootingResult(nth=8, score=9.6, time=1.7, pointX=0.500791, pointY=0.433348, distance=2573, color='red'), ShootingResult(nth=9, score=9.8, time=2.1, pointX=0.443174, pointY=0.505373, distance=2576, color='red'), ShootingResult(nth=10, score=10.1, time=0.9, pointX=0.486093, pointY=0.456035, distance=2569, color='red')]",10,"[0.5015265, 0.4874565]",0.05824938297224436,"[0.04134432765204921, 0.04694346888130445]",0.033933948786262616,입문
20250110-24e03196-ad9c-445f-b2f0-4577af7e7927,"[ShootingResult(nth=1, score=6.8, time=6.8, pointX=0.36636, pointY=0.665966, distance=5375, color='green'), ShootingResult(nth=2, score=3.7, time=7.2, pointX=0.438943, pointY=0.135404, distance=3410, color='blue'), ShootingResult(nth=3, score=10.5, time=5.9, pointX=0.523675, pointY=0.5181, distance=3210, color='red'), ShootingResult(nth=4, score=5.5, time=9.6, pointX=0.252747, pointY=0.366186, distance=3119, color='green'), ShootingResult(nth=5, score=8.9, time=5.4, pointX=0.446939, pointY=0.590669, distance=3118, color='orange'), ShootingResult(nth=6, score=9.4, time=8.8, pointX=0.577545, pointY=0.506571, distance=3116, color='red'), ShootingResult(nth=7, score=7.7, time=5.2, pointX=0.37457, pointY=0.388605, distance=3082, color='orange'), ShootingResult(nth=8, score=9.8, time=6.8, pointX=0.479446, pointY=0.553479, distance=3083, color='red'), ShootingResult(nth=9, score=6.6, time=6.3, pointX=0.513316, pointY=0.277697, distance=3099, color='green'), ShootingResult(nth=10, score=9.3, time=10.3, pointX=0.558062, pointY=0.437575, distance=3085, color='red')]",10,"[0.4631925, 0.47207299999999996]",0.16114392553939383,"[0.09480239648031054, 0.14974156741519704]",0.08158268639743292,입문
20250110-15104f41-3c62-44fc-bb1b-c08f5e5ddf4f,"[ShootingResult(nth=1, score=10.3, time=7.7, pointX=0.492667, pointY=0.536895, distance=2921, color='red'), ShootingResult(nth=2, score=9.4, time=4.1, pointX=0.551456, pointY=0.444632, distance=0, color='gray'), ShootingResult(nth=3, score=9.8, time=6.8, pointX=0.446416, pointY=0.517662, distance=2874, color='red'), ShootingResult(nth=4, score=10.9, time=4.6, pointX=0.514384, pointY=0.503573, distance=2867, color='red'), ShootingResult(nth=5, score=2.7, time=3.4, pointX=0.69538, pointY=0.126911, distance=2889, color='blue'), ShootingResult(nth=6, score=6.5, time=3.4, pointX=0.334413, pointY=0.345354, distance=2920, color='green'), ShootingResult(nth=7, score=5.4, time=3.3, pointX=0.699208, pointY=0.297499, distance=2960, color='green'), ShootingResult(nth=8, score=8.8, time=1.9, pointX=0.605808, pointY=0.480964, distance=3285, color='orange'), ShootingResult(nth=9, score=7.0, time=5.0, pointX=0.616845, pointY=0.337933, distance=2885, color='orange'), ShootingResult(nth=10, score=8.1, time=5.2, pointX=0.375701, pointY=0.429501, distance=2943, color='orange')]",10,"[0.53292, 0.4370665]",0.14731997029273342,"[0.11845392561312604, 0.12025315824060505]",0.0578087233759456,입문
20250110-619ae2a9-1707-44a5-b830-5de6b3f29f00,"[ShootingResult(nth=1, score=8.4, time=7.9, pointX=0.37739, pointY=0.450848, distance=4730, color='orange'), ShootingResult(nth=2, score=5.5, time=4.9, pointX=0.412112, pointY=0.233184, distance=4605, color='green'), ShootingResult(nth=3, score=9.7, time=4.3, pointX=0.527909, pointY=0.555343, distance=5070, color='red'), ShootingResult(nth=4, score=9.6, time=5.9, pointX=0.513864, pointY=0.564426, distance=5190, color='red'), ShootingResult(nth=5, score=9.7, time=8.5, pointX=0.476687, pointY=0.442791, distance=5368, color='red'), ShootingResult(nth=6, score=8.1, time=9.7, pointX=0.635538, pointY=0.552221, distance=5513, color='orange'), ShootingResult(nth=7, score=7.5, time=15.8, pointX=0.395459, pointY=0.644194, distance=5570, color='orange'), ShootingResult(nth=8, score=9.4, time=12.0, pointX=0.528327, pointY=0.429275, distance=5508, color='red'), ShootingResult(nth=9, score=6.4, time=16.1, pointX=0.420754, pointY=0.27943, distance=5517, color='green'), ShootingResult(nth=10, score=6.6, time=3.2, pointX=0.6052, pointY=0.304625, distance=5611, color='green')]",10,"[0.4952755, 0.44681950000000004]",0.1395623313021323,"[0.08401257001187382, 0.13033789227853118]",0.07170026355428173,입문
20250110-f4223106-688f-4e25-9fd2-ff236f672d9c,"[ShootingResult(nth=1, score=10.0, time=9.7, pointX=0.538298, pointY=0.528606, distance=3155, color='red'), ShootingResult(nth=2, score=10.2, time=11.4, pointX=0.503976, pointY=0.539696, distance=3124, color='red'), ShootingResult(nth=3, score=10.5, time=22.5, pointX=0.527537, pointY=0.512038, distance=3149, color='red'), ShootingResult(nth=4, score=9.7, time=9.1, pointX=0.563294, pointY=0.511011, distance=3142, color='red'), ShootingResult(nth=5, score=9.8, time=16.6, pointX=0.508385, pointY=0.555724, distance=3124, color='red'), ShootingResult(nth=6, score=7.5, time=13.0, pointX=0.46165, pointY=0.671008, distance=3142, color='orange'), ShootingResult(nth=7, score=9.5, time=8.3, pointX=0.437881, pointY=0.541059, distance=3125, color='red'), ShootingResult(nth=8, score=9.9, time=14.0, pointX=0.550851, pointY=0.485164, distance=3112, color='red'), ShootingResult(nth=9, score=8.0, time=6.8, pointX=0.552867, pointY=0.638829, distance=3117, color='orange'), ShootingResult(nth=10, score=9.1, time=9.8, pointX=0.57219, pointY=0.443419, distance=3160, color='red')]",10,"[0.5329175, 0.534151]",0.06379910411345964,"[0.04187252554706963, 0.06418344735552929]",0.01906864369810131,입문
20250110-916d6703-3e7a-4b75-8a11-ab31e9f43bcc,"[ShootingResult(nth=1, score=9.2, time=0.0, pointX=0.482208, pointY=0.414681, distance=2936, color='red'), ShootingResult(nth=2, score=6.7, time=5.5, pointX=0.607469, pointY=0.312068, distance=2846, color='green'), ShootingResult(nth=3, score=7.0, time=10.4, pointX=0.29989, pointY=0.467309, distance=2836, color='orange'), ShootingResult(nth=4, score=6.9, time=6.3, pointX=0.484345, pointY=0.29149, distance=2802, color='green'), ShootingResult(nth=5, score=2.4, time=1.3, pointX=0.361447, pointY=0.0850966, distance=2797, color='blue'), ShootingResult(nth=6, score=9.7, time=2.9, pointX=0.506304, pointY=0.436827, distance=2803, color='red'), ShootingResult(nth=7, score=10.0, time=7.9, pointX=0.4661, pointY=0.532089, distance=2803, color='red'), ShootingResult(nth=8, score=7.6, time=6.5, pointX=0.329955, pointY=0.4848, distance=2800, color='orange'), ShootingResult(nth=9, score=10.6, time=6.1, pointX=0.518058, pointY=0.483573, distance=2803, color='red'), ShootingResult(nth=10, score=8.2, time=11.7, pointX=0.36934, pointY=0.544474, distance=2797, color='orange')]",10,"[0.474154, 0.452068]",0.14089265124728675,"[0.09263119572714153, 0.13303906963699952]",0.042794612632814824,입문
20250110-90287b73-df64-4cb4-98af-d71ec7cb91b4,"[ShootingResult(nth=1, score=3.3, time=6.2, pointX=0.548975, pointY=0.890619, distance=3336, color='blue'), ShootingResult(nth=2, score=6.1, time=3.5, pointX=0.574179, pointY=0.263679, distance=3371, color='green'), ShootingResult(nth=3, score=6.4, time=6.0, pointX=0.619065, pointY=0.701237, distance=3442, color='green'), ShootingResult(nth=4, score=6.9, time=8.2, pointX=0.671999, pointY=0.389203, distance=5705, color='green'), ShootingResult(nth=5, score=9.4, time=7.5, pointX=0.54944, pointY=0.562207, distance=3759, color='red'), ShootingResult(nth=6, score=10.2, time=6.6, pointX=0.529715, pointY=0.528464, distance=4080, color='red'), ShootingResult(nth=7, score=7.0, time=7.5, pointX=0.317986, pointY=0.590051, distance=3333, color='orange'), ShootingResult(nth=8, score=8.9, time=7.4, pointX=0.589293, pointY=0.451868, distance=3378, color='orange'), ShootingResult(nth=9, score=5.5, time=9.0, pointX=0.377686, pointY=0.752785, distance=3247, color='green'), ShootingResult(nth=10, score=8.2, time=4.7, pointX=0.43251, pointY=0.624493, distance=3139, color='orange')]",10,"[0.5492075000000001, 0.576129]",0.1795051528038544,"[0.10543280445269394, 0.17284809732837675]",0.0817208282138932,입문
20250110-f3994cb1-c20a-4d50-b1f2-06b395ff9334,"[ShootingResult(nth=1, score=9.6, time=7.1, pointX=0.532482, pointY=0.441512, distance=2907, color='red'), ShootingResult(nth=2, score=9.7, time=4.2, pointX=0.49012, pointY=0.436567, distance=2896, color='red'), ShootingResult(nth=3, score=6.1, time=4.5, pointX=0.65545, pointY=0.305744, distance=2905, color='green'), ShootingResult(nth=4, score=10.6, time=4.9, pointX=0.488706, pointY=0.522466, distance=2897, color='red'), ShootingResult(nth=5, score=8.5, time=4.8, pointX=0.538881, pointY=0.381441, distance=2906, color='orange'), ShootingResult(nth=6, score=5.4, time=6.7, pointX=0.461007, pointY=0.219169, distance=2899, color='green'), ShootingResult(nth=7, score=10.8, time=4.6, pointX=0.508856, pointY=0.518041, distance=2901, color='red'), ShootingResult(nth=8, score=4.6, time=5.8, pointX=0.710741, pointY=0.250143, distance=2905, color='blue'), ShootingResult(nth=9, score=5.2, time=8.3, pointX=0.49121, pointY=0.208447, distance=2907, color='green'), ShootingResult(nth=10, score=6.7, time=6.6, pointX=0.48041, pointY=0.282727, distance=2911, color='green')]",10,"[0.500033, 0.34359249999999997]",0.13250421351778904,"[0.07785998664917686, 0.11314141630282873]",0.08002608695841032,입문
20250110-236bb118-ca6b-4dab-8b69-87f223998ae0,"[ShootingResult(nth=1, score=8.8, time=10.0, pointX=0.568116, pointY=0.417456, distance=3047, color='orange'), ShootingResult(nth=2, score=9.9, time=5.5, pointX=0.448047, pointY=0.503285, distance=3010, color='red'), ShootingResult(nth=3, score=7.0, time=5.2, pointX=0.495249, pointY=0.299141, distance=3043, color='orange'), ShootingResult(nth=4, score=6.8, time=4.2, pointX=0.558672, pointY=0.294722, distance=2999, color='green'), ShootingResult(nth=5, score=7.0, time=4.7, pointX=0.296892, pointY=0.494262, distance=2954, color='orange'), ShootingResult(nth=6, score=5.9, time=10.7, pointX=0.553479, pointY=0.248172, distance=3112, color='green'), ShootingResult(nth=7, score=8.5, time=6.2, pointX=0.514886, pointY=0.375365, distance=3537, color='orange'), ShootingResult(nth=8, score=8.2, time=6.9, pointX=0.369898, pointY=0.455442, distance=3362, color='orange'), ShootingResult(nth=9, score=6.2, time=5.2, pointX=0.475282, pointY=0.258243, distance=3165, color='green'), ShootingResult(nth=10, score=8.1, time=4.9, pointX=0.505012, pointY=0.356532, distance=3315, color='orange')]",10,"[0.5001305, 0.3659485]",0.10576708181938133,"[0.08252354573944334, 0.08999293904301603]",0.04091054071123788,입문
20250110-68d76987-5462-4639-ac4f-741ad41d9296,"[ShootingResult(nth=1, score=7.9, time=0.4, pointX=0.544696, pointY=0.352017, distance=2801, color='orange'), ShootingResult(nth=2, score=9.7, time=4.8, pointX=0.492008, pointY=0.436893, distance=2745, color='red'), ShootingResult(nth=3, score=5.9, time=4.0, pointX=0.509064, pointY=0.239915, distance=2735, color='green'), ShootingResult(nth=4, score=8.0, time=4.7, pointX=0.43257, pointY=0.364377, distance=2761, color='orange'), ShootingResult(nth=5, score=5.6, time=4.4, pointX=0.386823, pointY=0.252138, distance=2798, color='green'), ShootingResult(nth=6, score=7.3, time=5.2, pointX=0.472724, pointY=0.684324, distance=2759, color='orange'), ShootingResult(nth=7, score=5.4, time=3.7, pointX=0.240921, pointY=0.615986, distance=2769, color='green'), ShootingResult(nth=8, score=8.7, time=7.5, pointX=0.515938, pointY=0.38539, distance=2763, color='orange'), ShootingResult(nth=9, score=7.8, time=6.1, pointX=0.636302, pointY=0.416855, distance=2778, color='orange'), ShootingResult(nth=10, score=9.2, time=3.4, pointX=0.463774, pointY=0.420306, distance=2765, color='red')]",10,"[0.48236599999999996, 0.4011225]",0.13437738351820894,"[0.09909419867277802, 0.13341425951857622]",0.03450668834665126,입문
20250110-38b4ae10-e3c1-4ce6-8c98-73305ba86cea,"[ShootingResult(nth=1, score=8.6, time=2.5, pointX=0.603302, pointY=0.44016, distance=2927, color='orange'), ShootingResult(nth=2, score=10.2, time=5.0, pointX=0.476433, pointY=0.465551, distance=2945, color='red'), ShootingResult(nth=3, score=3.7, time=2.2, pointX=0.254116, pointY=0.218315, distance=2942, color='blue'), ShootingResult(nth=4, score=3.5, time=1.9, pointX=0.165375, pointY=0.313083, distance=2948, color='blue'), ShootingResult(nth=5, score=5.1, time=8.1, pointX=0.522526, pointY=0.199711, distance=2928, color='green'), ShootingResult(nth=6, score=1.7, time=1.2, pointX=0.106627, pointY=0.234142, distance=2928, color='blue'), ShootingResult(nth=7, score=6.0, time=9.4, pointX=0.636914, pointY=0.285215, distance=2880, color='green'), ShootingResult(nth=8, score=7.9, time=8.9, pointX=0.400054, pointY=0.617128, distance=2927, color='orange'), ShootingResult(nth=9, score=5.0, time=3.9, pointX=0.262688, pointY=0.687799, distance=2926, color='green'), ShootingResult(nth=10, score=5.7, time=5.9, pointX=0.491054, pointY=0.229572, distance=2913, color='green')]",10,"[0.4382435, 0.299149]",0.23636444360623177,"[0.1752723823535528, 0.16635032957478624]",0.13858819011200918,입문
20250110-47a6fe10-df03-4b0e-ac9f-dee1d243f1f6,"[ShootingResult(nth=1, score=7.7, time=6.3, pointX=0.663414, pointY=0.503917, distance=5511, color='orange'), ShootingResult(nth=2, score=8.1, time=4.5, pointX=0.428761, pointY=0.373907, distance=4975, color='orange'), ShootingResult(nth=3, score=5.8, time=4.4, pointX=0.530643, pointY=0.23943, distance=4433, color='green'), ShootingResult(nth=4, score=9.1, time=4.8, pointX=0.52934, pointY=0.408623, distance=5357, color='red'), ShootingResult(nth=5, score=9.0, time=6.4, pointX=0.443893, pointY=0.418418, distance=3775, color='red'), ShootingResult(nth=6, score=7.4, time=4.7, pointX=0.355157, pointY=0.394048, distance=5287, color='orange'), ShootingResult(nth=7, score=8.2, time=4.3, pointX=0.61858, pointY=0.425242, distance=3557, color='orange'), ShootingResult(nth=8, score=4.9, time=3.8, pointX=0.259392, pointY=0.691752, distance=3536, color='blue'), ShootingResult(nth=9, score=7.6, time=4.5, pointX=0.437412, pointY=0.342472, distance=3574, color='orange'), ShootingResult(nth=10, score=7.0, time=2.9, pointX=0.465751, pointY=0.302087, distance=4383, color='orange')]",10,"[0.454822, 0.4013355]",0.13209260899359035,"[0.1129540174177528, 0.11634698575141515]",0.03586018186210593,입문
